"refnum","stnid","net_id","description"
"14089","kw39","sa","norfolk / chesapeak"
"14090","kw44","sa","asheboro asheboro municipal airport"
"14091","kw51","sa","cape charles coast guard station"
"14092","kw63","sa","clarksville / marks"
"14093","kw71","sa","smith point / sunnybank"
"14094","kw76","sa","west cameron b522"
"14095","kw77","sa","sanford sanford-lee county brick field a"
"14096","kw94","sa","williamsburg ar"
"14097","kw99","sa","petersburg grant county airport"
"14098","kwak","cc","kwakume point on sw end of island"
"14099","kwal","sa","wallops island wallops flight facility a"
"14100","kwal","ua","wallops island wallops flight facility a"
"14101","kwdd","sa","belle river"
"14102","kwdg","sa","enid / woodring municipal"
"14103","kwdr","sa","winder"
"14104","kwey","sa","west yellowstone"
"14105","kwjf","sa","lancaster / fox field"
"14106","kwld","sa","winfield / arkansas city strother field"
"14107","kwmc","sa","winnemucca winnemucca municipal airport"
"14108","kwmc","ua","winnemucca winnemucca municipal airport"
"14109","kwrb","sa","warner robins air force base"
"14110","kwri","sa","mcguire air force base"
"14111","kwrl","sa","worland worland municipal airport"
"14112","kwst","sa","westerly westerly state airport"
"14113","kwtr","sa","whitaker"
"14114","kwun","cc","kwuna point on outer end of wharf"
"14115","kwvi","sa","watsonville watsonville municipal airpor"
"14116","kwvl","sa","waterville automatic weather observing /"
"14117","kwwd","sa","wildwood automatic weather observing / r"
"14118","kwwr","sa","west woodward"
"14119","kwys","sa","west yellowstone"
"14120","kx53","sa","clewiston"
"14121","kx68","sa","nasa shuttle fc"
"14122","kx80","sa","jupiter inlet coast guard station"
"14123","kx81","sa","lake worth inlet"
"14124","kx82","sa","fort pierce coast guard station"
"14125","kx84","sa","islamorada coast guard station"
"14126","kx86","sa","fowey rocks coast guard station"
"14127","kx87","sa","miami beach coast guard station"
"14128","kx88","sa","marathon coast guard station"
"14129","kx89","sa","ft myers beach coast guard station"
"14130","kx90","sa","venice long range navigation"
"14131","kx91","sa","egmont key coast guard station"
"14132","kxcn","sa","green canyon 184"
"14133","kxmr","sa","cape kennedy"
"14134","kxmr","ua","cape kennedy"
"14135","kxna","sa","fayetteville/springdale northwest arkans"
"14136","kxvg","sa","longville longville municipal airport"
"14137","kxvw","sa","vandenberg range"
"14138","ky09","cu","charlevoix mi"
"14139","ky12","sa","airlake"
"14140","ky22","sa","lemmon"
"14141","ky26","sa","mobridge"
"14142","ky29","sa","glencoe"
"14143","kanj","sa","sault ste marie"
"14144","ky84","sa","mackinac is arp"
"14145","kyak","sa","yakutat yakutat airport"
"14146","kyip","sa","detroit willow run airport"
"14147","kykm","sa","yakima yakima air terminal"
"14148","kykn","sa","yankton automatic weather observing / re"
"14149","kyld","sa","chapleau a"
"14150","kylec","rw","kyle canyon"
"14151","kyng","sa","youngstown youngstown-warren regional ai"
"14152","kyum","sa","yuma / yuma international"
"14153","kyuq","cc","kyuquot channel light buoy m38"
"14154","kzab","sa","albuquerque radar site"
"14155","kzlc","sa","salt lake city"
"14156","kzse","sa","auburn"
"14157","kzzv","sa","zanesville zanesville municipal airport"
"14158","l35","sa","big bear apt"
"14159","l76","sa","indian springs"
"14160","lacco","ec","lacey college street (mt view elem)"
"14161","ladde","rw","ladder butte"
"14162","lador","rw","ladore"
"14163","lahon","rw","la honda"
"14164","lakeg","rw","lake george"
"14165","lakem","rw","lake minchumina"
"14166","lakes","rw","lakeside"
"14167","lanec","rw","lane creek"
"14168","lang","cc","langara point on nw point of langara is"
"14169","lang1","cc","langdale ferry landing fog signal berth"
"14170","langl","aw","langley"
"14171","lapan","rw","la panza"
"14172","lapwa","rw","lapwai"
"14173","lard","cc","lardeau near high water mark on end of s"
"14174","lars","cc","larsen harbour on westerly end of banks"
"14175","lasse","rw","lassen lodge"
"14176","lasta","rw","las tablas"
"14177","lastr","rw","las trampas"
"14178","lati","sa","tirana"
"14179","lau","hm","kettle nr laurier"
"14180","laufm","rw","laufman"
"14181","laur","cc","laurel point nw extremity of point"
"14182","laura","rw","laural mountain"
"14183","lavab","rw","lava butte"
"14184","lavap","rw","lava point raws"
"14185","law","cc","law island n end of island"
"14186","lawn","cc","lawn point light and bell buoy c18 se o"
"14187","lawn1","cc","lawn point light and whistle buoy c14 of"
"14188","lawso","rw","lawson"
"14189","lawy","cc","lawyer islands on summit of northernmost"
"14190","lazo","cc","cape lazo on northern part of cape"
"14191","lbbg","sa","burgas"
"14192","lbgo","sa","gorna orechovista"
"14193","lbnu1","sn","lakefork basin"
"14194","lbpd","sa","plovdiv"
"14195","lbrs","sa","rousse"
"14196","lbsf","sa","sofia observ"
"14197","lbsf","ua","sofia observ"
"14198","lbwn","sa","varna"
"14199","lcen","sa","ercan"
"14200","lcf","hm","kettle falls 11w"
"14201","lckm8","sn","lick creek snotel"
"14202","lclk","sa","larnaca airport"
"14203","lclk","ua","larnaca airport"
"14204","lcnc","sa","athalassa"
"14205","lcnc","ua","athalassa"
"14206","lcph","sa","paphos airport"
"14207","lcph","ua","paphos airport"
"14208","lcra","sa","akrotiri"
"14209","lcra","ua","akrotiri"
"14210","lddd","sa","zagreb / maksimir"
"14211","lddd","ua","zagreb / maksimir"
"14212","lddu","sa","dubrovnik / cilipi"
"14213","ldoc","sa","cepin"
"14214","ldor","sa","slavonski brod"
"14215","ldos","sa","osijek"
"14216","ldpl","sa","pula aerodrome"
"14217","ldri","sa","rijeka / omisalj"
"14218","ldsh","sa","hvar"
"14219","ldsp","sa","split / resnik"
"14220","ldva","sa","varazdin"
"14221","ldza","sa","zagreb / pleso"
"14222","ldzd","sa","zadar / zemunik"
"14223","leab","sa","albacete / los llanos"
"14224","lead","cc","leading point"
"14225","leado","rw","leadore creek"
"14226","leal","sa","alicante / el altet"
"14227","leam","sa","almeria / aeropuerto"
"14228","lear","cc","learmonth island on rock"
"14229","leas","sa","asturias / aviles"
"14230","leba","sa","cordoba / aeropuerto"
"14231","lebb","sa","bilbao / sondica"
"14232","lebg","sa","burgos / villafria"
"14233","lebl","sa","barcelona / aeropuerto"
"14234","lebz","sa","badajoz / talavera la real"
"14235","lech","sa","calamocha"
"14236","leco","sa","la coruna / alvedro"
"14237","lecv","sa","madri-colmenar"
"14238","leech","rw","leecher"
"14239","leerw","br","lees hill rws"
"14240","lees","cc","leeson point near s extremity of reef o"
"14241","lef","hm","pateros 15n"
"14242","leg","hm","pasco 9e"
"14243","lega","cc","legace point at the point"
"14244","legcr","br","legate creek rws"
"14245","lege","sa","gerona / costa brava"
"14246","legg","cc","legge point nw end of cone island"
"14247","legr","sa","granada / aeropuerto"
"14248","legt","sa","madrid / getafe"
"14249","leh","hm","leach cr nr fircrest"
"14250","lehi","sa","hinojosa del duque"
"14251","leib","sa","ibiza / es codola"
"14252","lejr","sa","jerez de la fronteraaeropuerto"
"14253","lelc","sa","murcia / san javier"
"14254","lelc1","sn","leavitt lake"
"14255","lelc2","sn","lake eldora"
"14256","lell","sa","sabadell"
"14257","leln","sa","leon / virgen del camino"
"14258","lelo","sa","logrono / agoncillo"
"14259","lemd","sa","madrid / barajas"
"14260","lemd","ua","madrid / barajas"
"14261","lemg","sa","malaga / aeropuerto"
"14262","lemh","sa","menorca / mahon"
"14263","lemo","sa","moron de la frontera"
"14264","len","sa","leon/san carlos"
"14265","lenn","cc","lennard island on sw point of island"
"14266","leo","sa","leon-in-guanaju"
"14267","leoca","rw","leo carrillo"
"14268","lepa","sa","palma de mallorca / son san juan"
"14269","lepp","sa","pamplona / noain"
"14270","leri","sa","murcia / alcantarilla"
"14271","lers","sa","reus / aeropuerto"
"14272","lert","sa","rota"
"14273","les","hm","green nr lester"
"14274","lesa","sa","salamanca / matacan"
"14275","leso","sa","san sebastian / fuenterrabia"
"14276","lest","sa","santiago / labacolla"
"14277","leste","rw","lester"
"14278","leto","sa","madrid / torrejon"
"14279","levc","sa","valencia / aeropuerto"
"14280","levd","sa","valladolid / villanubla"
"14281","levs","sa","madrid / cuatro vientos"
"14282","levt","sa","vitoria"
"14283","levx","sa","vigo / peinador"
"14284","levy","cc","levy point on ne end of ashdown island"
"14285","lewi","cc","lewis reef on reef"
"14286","lewi1","cc","lewis point w side of entrance to beave"
"14287","lewit","aw","lewiston id"
"14288","lexj","sa","santander / parayas"
"14289","leza","sa","zaragoza united states air force operate"
"14290","lezg","sa","zaragoza / aeropuerto"
"14291","lezg","ua","zaragoza / aeropuerto"
"14292","lezl","sa","sevilla / san pablo"
"14293","lfac","sa","calais/dunkerqu"
"14294","lfat","sa","le touquet"
"14295","lfba","sa","agen"
"14296","lfbc","sa","cazaux"
"14297","lfbd","sa","bordeaux / merignac"
"14298","lfbd","ua","bordeaux / merignac"
"14299","lfbe","sa","bergerac"
"14300","lfbf","sa","toulouse / francazal"
"14301","lfbg","sa","cognac"
"14302","lfbh","sa","la rochelle"
"14303","lfbi","sa","poitiers"
"14304","lfbk","sa","montlucon / gueret"
"14305","lfbl","sa","limoges"
"14306","lfbm","sa","mont-de-marsan"
"14307","lfbn","sa","niort"
"14308","lfbo","sa","toulouse / blagnac"
"14309","lfbp","sa","pau"
"14310","lfbs","sa","biscarosse"
"14311","lfbt","sa","tarbes / ossun"
"14312","lfbv","sa","brive"
"14313","lfbx","sa","perigueux"
"14314","lfby","sa","dax"
"14315","lfbz","sa","biarritz"
"14316","lfcg","sa","st-girons"
"14317","lfci","sa","albi"
"14318","lfcr","sa","rodez"
"14319","lfdh","sa","auch"
"14320","lffs","sa","suippes range met"
"14321","lfhp","sa","le puy"
"14322","lfig","sa","cassagnes-begonhes"
"14323","lfjl","sa","metz-nancy-lorraine"
"14324","lfkb","sa","bastia"
"14325","lfkc","sa","calvi"
"14326","lfkf","sa","figari"
"14327","lfkj","sa","ajaccio"
"14328","lfkj","ua","ajaccio"
"14329","lfks","sa","solenzara"
"14330","lfla","sa","auxerre"
"14331","lflb","sa","chambery / aix-les-bains"
"14332","lflc","sa","clermont-ferrand"
"14333","lfld","sa","bourges"
"14334","lfll","sa","lyon / satolas"
"14335","lfll","ua","lyon / satolas"
"14336","lflm","sa","macon"
"14337","lfln","sa","saint-yan"
"14338","lflq","sa","montelimar"
"14339","lfls","sa","grenoble / st geoirs"
"14340","lflv","sa","vichy"
"14341","lflw","sa","aurillac"
"14342","lflx","sa","chateauroux"
"14343","lfly","sa","lyon / bron"
"14344","lfma","sa","aix les milles"
"14345","lfmc","sa","le luc"
"14346","lfmd","sa","cannes"
"14347","lfme","sa","nimes / courbessac"
"14348","lfme","ua","nimes / courbessac"
"14349","lfmh","sa","st-etienne boutheon"
"14350","lfmi","sa","istres"
"14351","lfmk","sa","carcassonne"
"14352","lfml","sa","marseille / marignane"
"14353","lfmn","sa","nice"
"14354","lfmo","sa","orange"
"14355","lfmp","sa","perpignan"
"14356","lfmt","sa","montpellier"
"14357","lfmu","sa","beziers / vias"
"14358","lfmx","sa","st-auban-sur-durance"
"14359","lfmy","sa","salon"
"14360","lfnb","sa","mende / brenoux"
"14361","lfob","sa","beauvais"
"14362","lfoc","sa","chateaudun"
"14363","lfoe","sa","evreux"
"14364","lfof","sa","alencon"
"14365","lfoh","sa","la heve"
"14366","lfoi","sa","abbeville"
"14367","lfoj","sa","orleans"
"14368","lfop","sa","rouen"
"14369","lfor","sa","chartres"
"14370","lfos","sa","vittefleur / st vale"
"14371","lfot","sa","tours"
"14372","lfow","sa","saint-quentin"
"14373","lfpb","sa","paris / le bourget"
"14374","lfpbo","ec","lake forest park towne center (17171 bot"
"14375","lfpc","sa","creil fafb"
"14376","lfpg","sa","paris-aeroport charles de gaulle"
"14377","lfpm","sa","melun"
"14378","lfpn","sa","toussus le noble"
"14379","lfpo","sa","paris-orly"
"14380","lfpv","sa","villacoublay"
"14381","lfpw","sa","paris met center"
"14382","lfqb","sa","troyes"
"14383","lfqg","sa","nevers"
"14384","lfqh","sa","chatillon-sur-seine"
"14385","lfqi","sa","cambrai"
"14386","lfqq","sa","lille"
"14387","lfqv","sa","charleville"
"14388","lfra","sa","angers"
"14389","lfrb","sa","brest"
"14390","lfrb","ua","brest"
"14391","lfrc","sa","cherbourg / maupertus"
"14392","lfrd","sa","dinard"
"14393","lfrh","sa","lann bihoue"
"14394","lfri","sa","la roche-sur-yon"
"14395","lfrj","sa","landivisiau"
"14396","lfrk","sa","caen"
"14397","lfrl","sa","lanveoc poulmic"
"14398","lfrm","sa","le mans"
"14399","lfrn","sa","rennes"
"14400","lfro","sa","lannion / servel"
"14401","lfrq","sa","quimper"
"14402","lfrs","sa","nantes"
"14403","lfrst","aw","lake forest park"
"14404","lfrt","sa","saint-brieuc"
"14405","lfru","sa","morlaix / ploujean"
"14406","lfrz","sa","st-nazaire"
"14407","lfsa","sa","besancon"
"14408","lfsb","sa","bale-mulhouse"
"14409","lfsc","sa","colmar"
"14410","lfsd","sa","dijon"
"14411","lfsf","sa","metz / frescaty"
"14412","lfsi","sa","st-dizier"
"14413","lfsl","sa","toul / rosieres"
"14414","lfsn","sa","nancy / essey"
"14415","lfsn","ua","nancy / essey"
"14416","lfso","sa","nancy / ochey"
"14417","lfsq","sa","belfort"
"14418","lfsr","sa","reims"
"14419","lfst","sa","strasbourg"
"14420","lfsx","sa","luxeuil"
"14421","lfth","sa","hyeres"
"14422","lftu","sa","st-raphael"
"14423","lftw","sa","nimes / garons"
"14424","lfvp","sa","saint-pierre"
"14425","lfxa","sa","amberieu"
"14426","lfyr","sa","romorantin"
"14427","lgad","sa","andravida airport"
"14428","lgal","sa","alexandroupoli airport"
"14429","lgat","sa","athinai airport"
"14430","lgat","ua","athinai airport"
"14431","lgbl","sa","anchialos airport"
"14432","lgcu1","sn","little grassy"
"14433","lgel","sa","elefsis airport"
"14434","lgfu1","sn","long flat"
"14435","lghi","sa","chios airport"
"14436","lgir","sa","heraklion airport"
"14437","lgir","ua","heraklion airport"
"14438","lgka","sa","kastoria airport"
"14439","lgkf","sa","kefalhnia airport"
"14440","lgkl","sa","kalamata airport"
"14441","lgko","sa","kos airport"
"14442","lgkp","sa","karpathos"
"14443","lgkr","sa","kerkyra airport"
"14444","lgkv","sa","chrysoupoli airport"
"14445","lgkz","sa","kozani airport"
"14446","lglm","sa","limnos airport"
"14447","lglr","sa","larissa airport"
"14448","lgmk","sa","mikonos island"
"14449","lgmt","sa","mytilini airport"
"14450","lgpz","sa","aktion airport"
"14451","lgr","hm","nisqually at lagrande"
"14452","lgrd","sa","rhodes / maritsa"
"14453","lgrp","sa","rhodes airport"
"14454","lgrx","sa","araxos airport"
"14455","lgsa","sa","souda airport"
"14456","lgsk","sa","skiathos island"
"14457","lgsm","sa","samos airport"
"14458","lgsr","sa","santorini island"
"14459","lgtg","sa","tanagra airport"
"14460","lgtp","sa","tripolis airport"
"14461","lgts","sa","thessaloniki airport"
"14462","lgts","ua","thessaloniki airport"
"14463","lgtt","sa","tatoi"
"14464","lgza","sa","zakinthos airport"
"14465","lhbc","sa","bekescsaba"
"14466","lhbm","sa","budapest met center"
"14467","lhbp","sa","budapest / ferihegy"
"14468","lhbs","sa","budaors"
"14469","lhdc","sa","debrecen"
"14470","lhke","sa","kecskemet"
"14471","lhkv","sa","kaposvar"
"14472","lhmc","sa","miskolc"
"14473","lhny","sa","nyiregyhaza / napkor"
"14474","lhpa","sa","papa"
"14475","lhpp","sa","pecs / pogany"
"14476","lhsa","sa","azentkilyszabadja"
"14477","lhsk","sa","siofok"
"14478","lhsn","sa","szolnok"
"14479","lhsy","sa","szombathely"
"14480","lhta","sa","taszar"
"14481","lhtl","sa","tokol"
"14482","lhud","sa","szeged"
"14483","lhud","ua","szeged"
"14484","liba","sa","amendola"
"14485","libc","sa","crotone"
"14486","libd","sa","bari / palese macchie"
"14487","libe","sa","monte s angelo"
"14488","libg","sa","grottaglie"
"14489","libh","sa","marina di ginosa"
"14490","libn","sa","lecce"
"14491","libp","sa","pescara"
"14492","libq","sa","monte scuro"
"14493","libr","sa","brindisi"
"14494","libr","ua","brindisi"
"14495","libs","sa","campobasso"
"14496","libt","sa","termoli"
"14497","libu","sa","latronico"
"14498","libv","sa","gioia del colle"
"14499","libw","sa","bonifati"
"14500","liby","sa","s maria di leuca"
"14501","libz","sa","potenza"
"14502","lica","sa","lamezia terme"
"14503","licb","sa","comiso as usaf"
"14504","licc","sa","catania / fontanarossa"
"14505","licd","sa","lampedusa"
"14506","lice","sa","enna"
"14507","licf","sa","messina"
"14508","licg","sa","pantelleria"
"14509","licj","sa","palermo / punta raisi"
"14510","licl","sa","gela"
"14511","licm","sa","calopezzati"
"14512","lico","sa","cozzo spadaro"
"14513","licp","sa","palermo boccadifalco"
"14514","licr","sa","reggio calabria"
"14515","lict","sa","trapani / birgi"
"14516","lict","ua","trapani / birgi"
"14517","licu","sa","ustica"
"14518","licx","sa","prizzi"
"14519","licz","sa","catania / sigonella"
"14520","lidd","cc","liddle island entrance to alice arm"
"14521","liea","sa","alghero"
"14522","lieb","sa","capo bellavista"
"14523","liec","sa","capo carbonara"
"14524","lied","sa","decimomannu"
"14525","liee","sa","cagliari / elmas"
"14526","liee","ua","cagliari / elmas"
"14527","lief","sa","capo frasca"
"14528","lieg","sa","guardiavecchia"
"14529","lieh","sa","capo caccia"
"14530","liel","sa","capo s lorenzo"
"14531","lien","sa","fonni"
"14532","lieo","sa","olbia / costa smeralda"
"14533","liep","sa","perdasdefogu"
"14534","ligh","cc","light buoy s21"
"14535","ligh1","cc","light and bell buoy d75"
"14536","ligh2","cc","light buoy s28 n of deas island"
"14537","ligh3","cc","light buoy s14 s side of channel"
"14538","ligh4","cc","light buoy s17 n side of channel"
"14539","ligh5","cc","light buoy s23 n side of channel"
"14540","ligh6","cc","light buoy s26 s side of channel"
"14541","ligh7","cc","light buoy s30 ne of deas island"
"14542","ligh8","cc","light buoy s32 s side of channel"
"14543","ligh9","cc","light buoy s19 s of steveston bar"
"14544","limc","sa","milano / malpensa"
"14545","lime","cc","limestone islet on islet"
"14546","lime","sa","bergamo / orio al serio"
"14547","lime1","cc","lime kiln (us) on w side of s"
"14548","limes","rw","limestone canyon"
"14549","limf","sa","torino / caselle"
"14550","limg","sa","albenga"
"14551","limh","sa","pian rosa"
"14552","limj","sa","genova / sestri"
"14553","limk","sa","torino / bric della croce"
"14554","liml","sa","milano / linate"
"14555","liml","ua","milano / linate"
"14556","liml","ua","milano / linate"
"14557","limn","sa","novara / cameri"
"14558","limo","sa","monte bisbino"
"14559","lims","sa","piacenza"
"14560","limt","sa","passo della cisa"
"14561","limu","sa","capo mele"
"14562","limv","sa","passo dei giovi"
"14563","limy","sa","monte malanotte"
"14564","linco","rw","lincoln"
"14565","lindb","rw","lindbergh hill"
"14566","lion","cc","lions gate bridge north sector"
"14567","lion1","cc","lions gate bridge south sector"
"14568","lipa","sa","aviano"
"14569","lipb","sa","bolzano"
"14570","lipc","sa","cervia"
"14571","lipd","sa","udine / campoformido"
"14572","lipd","ua","udine / campoformido"
"14573","lipe","sa","bologna / borgo panigale"
"14574","lipf","sa","ferrara"
"14575","liph","sa","treviso / s angelo"
"14576","lipi","sa","udine / rivolto"
"14577","lipk","sa","forli"
"14578","lipl","sa","brescia / ghedi"
"14579","lipp","sa","dova area control center"
"14580","lipq","sa","ronchi dei legionari"
"14581","lipr","sa","rimini"
"14582","lips","sa","treviso / istrana"
"14583","lipt","sa","vicenza"
"14584","lipv","sa","venezia/san nic"
"14585","lipx","sa","verona / villafranca"
"14586","lipy","sa","falconara"
"14587","lipz","sa","venezia / tessera"
"14588","liqb","sa","arezzo"
"14589","liqc","sa","capri"
"14590","liqd","sa","porretta pass"
"14591","liqi","sa","gran sasso mountain range"
"14592","liqj","sa","civitavecchia"
"14593","liqk","sa","capo palinuro"
"14594","liqn","sa","rieti"
"14595","liqo","sa","monte argentario"
"14596","liqp","sa","isola di palmaria"
"14597","liqr","sa","radicofani"
"14598","liqv","sa","volterra"
"14599","liqw","sa","sarzana / luni"
"14600","liqz","sa","ponza"
"14601","lira","sa","roma / ciampino"
"14602","lirb","sa","vigna di valle"
"14603","lire","sa","pratica di mare"
"14604","lire","ua","pratica di mare"
"14605","lirf","sa","roma fiumicino"
"14606","lirf","ua","roma fiumicino"
"14607","lirg","sa","guidonia"
"14608","lirh","sa","frosinone"
"14609","liri","rw","liri"
"14610","liri","sa","pontecagnano air force base"
"14611","lirj","sa","m calamita"
"14612","lirk","sa","monte terminillo"
"14613","lirl","sa","latina"
"14614","lirm","sa","grazzanise"
"14615","lirn","sa","napoli / capodichino"
"14616","lirp","sa","pisa / s giusto"
"14617","lirq","sa","firenze / peretola"
"14618","lirs","sa","grosseto"
"14619","lirt","sa","trevico"
"14620","liru","sa","roma / urbe"
"14621","lirv","sa","viterbo"
"14622","lirz","sa","perugia"
"14623","litt","cc","little group rock centre of passage betw"
"14624","litt1","cc","little zero rock light buoy v30 w of ro"
"14625","litt4","rw","little creek"
"14626","litt7","rw","little anderson"
"14627","litt8","rw","little bighorn"
"14628","littc","rw","little bullwhacker"
"14629","littl","rw","little delores"
"14630","livc","sa","monte cimone"
"14631","livd","sa","dobbiaco"
"14632","live","sa","resia pass"
"14633","liven","rw","livengood"
"14634","liver","rw","livermore"
"14635","livf","sa","frontone"
"14636","livm","sa","punta marina"
"14637","livo","sa","tarvisio"
"14638","livp","sa","paganella"
"14639","livr","sa","passo rolle"
"14640","livt","sa","trieste"
"14641","liyw","sa","aviano usaf"
"14642","liza","cc","lizard point ne side"
"14643","liza1","cc","lizard point on extremity of point"
"14644","lizc2","sn","lizard head pass"
"14645","ljlj","sa","ljubljana / brnik"
"14646","ljmb","sa","maribor / slivnica"
"14647","ljms","sa","murska sobota"
"14648","ljpz","sa","portoroz"
"14649","lkco3","sn","lake creek r.s."
"14650","lkfu1","sn","lakefork #1"
"14651","lkho","sa","holesov"
"14652","lkic2","sn","lake irene"
"14653","lkkv","sa","karlovy vary"
"14654","lkkz","sa","kosice"
"14655","lkm","hm","lookout mountain"
"14656","lkmt","sa","ostrava / mosnov"
"14657","lkpp","sa","piestany"
"14658","lkpr","sa","praha / ruzyne"
"14659","lksl","sa","sliac"
"14660","lkstv","aw","lake stevens"
"14661","lktb","sa","brno / turany"
"14662","lkti1","sn","lookout"
"14663","lktn5","sn","lookout mountain"
"14664","lkwf1","cm","lake worth"
"14665","lkwf1","sa","lake worth"
"14666","llbg","sa","ben-gurion international airport"
"14667","llbs","sa","beer-sheva"
"14668","llet","sa","eilat"
"14669","llf","hm","oroville 17se"
"14670","llha","sa","sde-haifa haifa"
"14671","lljr","sa","jerusalem airport"
"14672","llku1","sn","lily lake"
"14673","llov","sa","ovda"
"14674","lmdo3","sn","little meadows"
"14675","lmhm8","sn","lemhi ridge"
"14676","lmm","sa","los mochis"
"14677","lmml","sa","luqa"
"14678","lmml","ua","luqa"
"14679","ln1mo","rw","ln1 - portable"
"14680","ln4po","rw","ln4 - portable"
"14681","ln5po","rw","ln5 - portable"
"14682","ln6po","rw","ln6 - portable"
"14683","lncc2","sn","lone cone"
"14684","lnd","hm","cedar nr landsburg"
"14685","lnel1","cm","lena"
"14686","lni","sa","lonely (dew)"
"14687","lnwod","aw","lynnwood"
"14688","lny","sa","lanai-on-lanai"
"14689","lobc1","sn","lobdell lake"
"14690","lodge","rw","lodgepole"
"14691","lofal","mc","not known lofal"
"14692","loga","cc","logan rock"
"14693","logcr","rw","log creek"
"14694","loh","hm","lost horse snotel"
"14695","lohw1","sn","lost horse"
"14696","lolw","sa","wels"
"14697","lomb","cc","lombard point on point"
"14698","lon","hm","columbia at longview"
"14699","lone","cc","lone tree point on point"
"14700","lonf1","cm","long key"
"14701","long","cc","long harbour on rock"
"14702","long","cu","long beach wa (super 8 motel)"
"14703","long1","cc","long island n end of island"
"14704","longb","pw","longbeach"
"14705","longh","rw","long hollow"
"14706","look","cc","lookout island"
"14707","look1","cc","lookout point on point"
"14708","lopu1","sn","lookout peak"
"14709","lopw4","sn","loomis park"
"14710","lord","cc","lord rock (us) on highest poin"
"14711","lort","cc","lorte island s tip of island"
"14712","losal","rw","los altos"
"14713","losba","rw","los banos"
"14714","losga","rw","los gatos"
"14715","lospr","rw","los prietos"
"14716","lostc","rw","lost creek"
"14717","losth","rw","lost horse"
"14718","lostl","rw","lost lake"
"14719","low","cc","low island on the nw end of the norther"
"14720","lowe","cc","lower whatshan sector w side of channel"
"14721","lowg","sa","graz-thalerhof-flughafen"
"14722","lowi","sa","innsbruck-flughafen"
"14723","lowk","sa","klagenfurt-flughafen"
"14724","lowl","sa","linz / hoersching-flughafen"
"14725","lows","sa","salzburg-flughafen"
"14726","loww","sa","wien / schwechat-flughafen"
"14727","loxa","sa","aigen im ennstal"
"14728","loxl","sa","horsching aus-afb"
"14729","loxl","ua","horsching aus-afb"
"14730","loxs","sa","schwaz heliport"
"14731","loxt","sa","tulln"
"14732","loxz","sa","zeltweg"
"14733","lpaz","sa","santa maria acores"
"14734","lpbg","sa","braganca"
"14735","lpbj","sa","beja"
"14736","lpfl","sa","flores acores"
"14737","lpfr","sa","faro / aeroporto"
"14738","lpfu","sa","funchal / s catarina"
"14739","lpfu","ua","funchal / s catarina"
"14740","lphr","sa","horta / castelo branco acores"
"14741","lpla","sa","lajes acores"
"14742","lpla","ua","lajes acores"
"14743","lpoi1","cm","lk pend oreille"
"14744","lppd","sa","ponta delgada / nordela acores"
"14745","lppr","sa","porto / pedras rubras"
"14746","lpps","sa","porto santo"
"14747","lppt","sa","lisboa / portela"
"14748","lppw4","sn","laprele creek"
"14749","lps","hm","lone pine snotel"
"14750","lpsi1","sn","lolo pass"
"14751","lpsw1","sn","lone pine"
"14752","lpvr","sa","vila real"
"14753","lqbi","sa","bihac"
"14754","lqbk","sa","banja luka"
"14755","lqlv","sa","livno"
"14756","lqmo","sa","mostar"
"14757","lqsa","sa","sarajevo / butmir"
"14758","lqtz","sa","tuzla"
"14759","lrar","sa","arad"
"14760","lrbc","sa","bacau"
"14761","lrbm","sa","baia mare"
"14762","lrbs","sa","bucuresti / imh"
"14763","lrbs","ua","bucuresti / imh"
"14764","lrck","sa","kogalniceanu"
"14765","lrcl","sa","cluj-napoca"
"14766","lrcl","ua","cluj-napoca"
"14767","lrcs","sa","caransebes"
"14768","lrcv","sa","craiova"
"14769","lria","sa","iasi"
"14770","lrod","sa","oradea"
"14771","lrop","sa","bucuresti otopeni"
"14772","lrsb","sa","sibiu"
"14773","lrsm","sa","satu mare"
"14774","lrsnr","br","larson hill"
"14775","lrsv","sa","suceava / salcea"
"14776","lrtc","sa","tulcea"
"14777","lrtm","sa","tirgu mures"
"14778","lrtr","sa","timisoara"
"14779","lsd","hm","l spokane at dartford"
"14780","lsf","hm","lester"
"14781","lsfla","rw","lsf las flores"
"14782","lsgg","sa","geneve-cointrin"
"14783","lsgl","sa","lausanne"
"14784","lsgn","sa","neuchatel"
"14785","lsgs","sa","sion"
"14786","lsli1","sn","lost lake"
"14787","lsmp","sa","payerne"
"14788","lsmp","ua","payerne"
"14789","lsmu1","sn","lasal mountain"
"14790","lstw4","sn","lost creek"
"14791","lsza","sa","lugano"
"14792","lszb","sa","bern / belp"
"14793","lszg","sa","grenchen"
"14794","lszh","sa","zurich-kloten"
"14795","lszr","sa","rheineck/altenr"
"14796","ltab","sa","ankara / guvercin lik"
"14797","ltac","sa","ankara / esenboga"
"14798","ltad","sa","ankara / etimesgut"
"14799","ltae","sa","murted tur-afb"
"14800","ltaf","sa","adana / sakirpasa"
"14801","ltaf","ua","adana / sakirpasa"
"14802","ltag","sa","adana / incirlik"
"14803","ltah","sa","afyon"
"14804","ltai","sa","antalya"
"14805","ltaj","sa","gaziantep"
"14806","ltak","sa","iskenderun"
"14807","ltan","sa","konya"
"14808","ltap","sa","merzifon"
"14809","ltaq","sa","samsun"
"14810","ltar","sa","sivas"
"14811","ltas","sa","zonguldak"
"14812","ltat","sa","malatya / erhac"
